,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
6528,HT144,VINBLASTINE,SORAFENIB,0.04,20.0,0.00770572,1.05766465,29.0710604,8.011267228,2.658048917,0.0,0,19.85334871,17.13092406,30.56577021,1,1,SORAFENIB.VINBLASTINE
14387,OVCAR3,DEXAMETHASONE,MK-2206,10.0,4.0,1.0,0.0,100.0,0.187425884,1.595950638,6.704629049,0,17.08882103,17.08882103,17.08882103,1,1,DEXAMETHASONE.MK-2206
14101,OV90,MITOMYCINE,L778123,1.0,5.0,0.090676144,1.336619193,19.41672415,1.741004923,10.0,72.40380765,0,-29.15335201,-37.40183677,-27.47948771,1,1,L778123.MITOMYCINE
20984,UWB1289,MK-4541,BORTEZOMIB,4.0,0.04,0.992211381,10.0,87.89149365,0.003351023,1.937705671,0.178395301,0,-18.51832403,-20.46098279,-16.4428798,1,1,BORTEZOMIB.MK-4541
16571,RPMI7951,VINORELBINE,AZD1775,0.04,0.5,0.001747825,10.0,2.515976949,0.222065253,4.074925086,21.21454364,0,-30.22880054,-4.96564711,2.395237646,1,1,AZD1775.VINORELBINE
12926,NCIH520,METHOTREXATE,ZOLINZA,0.2,4.0,0.041352254,10.0,23.22315421,1.312008147,10.0,30.89781384,0,-37.13572523,-16.71536953,-11.65721281,1,1,METHOTREXATE.ZOLINZA
19506,SW837,VINORELBINE,ABT-888,0.04,10.0,0.008418483,1.668622658,38.66693929,10.0,0.767504208,66.64740749,0,-15.04592019,-22.29880572,-11.36136225,1,1,ABT-888.VINORELBINE
78,A2058,CARBOPLATIN,MK-5108,50.0,2.0,14.6845894,10.0,35.30135498,0.883782073,10.0,48.18583715,0,-18.42706531,7.73562347,10.7498405,1,1,CARBOPLATIN.MK-5108
18240,SKOV3,PACLITAXEL,MK-2206,0.04,4.0,0.003074043,2.091980425,43.53731291,1.303874047,0.954044166,46.21395859,0,30.98579575,15.03735729,41.10528562,1,1,MK-2206.PACLITAXEL
9592,MSTO,BORTEZOMIB,DASATINIB,0.04,3.0,0.009499503,10.0,2.291517547,0.045772073,1.257720915,32.80229796,0,45.27304579,41.26151882,61.47733688,1,1,BORTEZOMIB.DASATINIB
11823,NCIH23,SUNITINIB,DASATINIB,5.0,3.0,4.923106321,2.033612723,0.0,0.102331447,0.938147333,70.46496068,0,29.1081418,19.66282591,33.86690223,1,1,DASATINIB.SUNITINIB
80,A2058,CARBOPLATIN,MK-8776,50.0,4.0,14.6845894,10.0,35.30135498,0.47221428,2.267968461,69.4464428,0,37.05728141,39.55054426,49.05391574,1,1,CARBOPLATIN.MK-8776
85,A2058,CARBOPLATIN,ZOLINZA,50.0,4.0,14.6845894,10.0,35.30135498,1.33697119,10.0,28.70069909,0,-19.15756057,17.5515604,23.34501182,1,1,CARBOPLATIN.ZOLINZA
553,A2058,VINBLASTINE,TEMOZOLOMIDE,0.04,250.0,0.009203083,10.0,6.502713984,17.13860709,1.408234782,45.06072329,0,-34.4817755,-25.1363295,-9.839612131,1,1,TEMOZOLOMIDE.VINBLASTINE
6178,HT144,ETOPOSIDE,PD325901,4.0,0.1,0.445445418,0.931500559,48.6497996,0.005108788,1.32860513,21.36815866,0,26.39122884,-2.065887617,33.77815176,1,1,ETOPOSIDE.PD325901
11626,NCIH23,MK-4541,OXALIPLATIN,4.0,20.0,1.0,0.0,100.0,5.526599134,2.056504173,32.94666358,0,-21.14201939,-21.14201939,-21.14201939,1,1,MK-4541.OXALIPLATIN
14172,OV90,SUNITINIB,TOPOTECAN,5.0,1.0,5.0,0.627222326,91.56744696,0.066914576,1.42360962,9.369988317,0,-17.25650176,-18.96389642,-17.25650176,1,1,SUNITINIB.TOPOTECAN
4918,ES2,DEXAMETHASONE,MK-4827,10.0,10.0,1.0,0.0,100.0,3.646248695,10.0,47.59744256,0,-18.61393948,-18.61393948,-18.61393948,1,1,DEXAMETHASONE.MK-4827
10055,MSTO,VINBLASTINE,BEZ-235,0.04,0.4,0.04,2.783988724,6.0017848,0.072578667,1.054872017,19.01189249,0,-27.60429183,-23.38503999,-13.11802194,1,2,BEZ-235.VINBLASTINE
17097,SKMEL30,SUNITINIB,LAPATINIB,5.0,5.0,5.0,2.780818397,10.43189816,4.989859118,9.999980184,65.93728798,0,24.06845499,28.95652567,30.52244495,1,1,LAPATINIB.SUNITINIB
12541,NCIH520,ABT-888,SN-38,10.0,0.005,1.0,0.0,100.0,0.005,1.362937134,37.31691831,0,17.70337878,17.70337878,17.70337878,1,1,ABT-888.SN-38
20638,UACC62,TEMOZOLOMIDE,MK-4827,250.0,10.0,49.2149162,1.738459268,73.96300333,10.0,0.873190421,73.26849642,0,45.26863927,40.06100093,49.42549095,1,1,MK-4827.TEMOZOLOMIDE
5263,ES2,PACLITAXEL,LAPATINIB,0.04,5.0,0.014261278,1.457315168,24.57451934,5.0,1.763984556,90.02984763,0,75.57075589,74.80458717,77.28556331,1,1,LAPATINIB.PACLITAXEL
494,A2058,SUNITINIB,DASATINIB,5.0,3.0,2.294908108,3.504056294,24.61693666,0.025977973,1.019602605,91.46819517,0,37.13457258,29.99343642,37.53382341,1,1,DASATINIB.SUNITINIB
16158,RPMI7951,DEXAMETHASONE,MK-4827,10.0,10.0,1.0,0.0,100.0,3.668645913,10.0,58.39980573,0,-21.18129146,-21.18129146,-21.18129146,1,1,DEXAMETHASONE.MK-4827
21174,UWB1289,PACLITAXEL,L778123,0.04,5.0,0.002841406,2.070935606,12.88976632,0.479317267,1.056099977,45.51825985,0,16.0831466,3.109001104,22.82502884,1,1,L778123.PACLITAXEL
15165,PA1,MK-4827,MK-8776,10.0,4.0,4.432824649,2.206622764,0.0,1.171066503,2.908021544,76.65803668,0,35.1411916,32.26647811,38.97480756,1,1,MK-4827.MK-8776
2263,A427,PACLITAXEL,L778123,0.04,5.0,0.002084354,3.349166298,10.98463184,5.0,0.514033396,66.29549832,0,19.13360583,11.91951027,20.60423822,1,1,L778123.PACLITAXEL
16284,RPMI7951,MK-2206,DASATINIB,4.0,3.0,0.924520978,1.097350523,44.88043447,0.057024599,1.109862027,10.77339522,0,20.26145611,0.590666242,24.31228997,1,1,DASATINIB.MK-2206
20393,UACC62,MK-2206,SN-38,4.0,0.005,0.415669905,1.083975954,60.60339154,0.002358233,1.870395203,29.16194,0,35.41658433,26.30113422,44.44373252,1,1,MK-2206.SN-38
2345,A427,VINBLASTINE,ZOLINZA,0.04,4.0,0.018423078,1.350091594,0.0,0.4915019,0.971800574,0.0,0,-35.36987909,-40.69994526,-20.712428,1,1,VINBLASTINE.ZOLINZA
16914,SKMEL30,MK-4541,GELDANAMYCIN,4.0,2.0,1.0,0.0,100.0,0.493918091,10.0,59.9939898,0,24.88528562,24.88528562,24.88528562,1,1,GELDANAMYCIN.MK-4541
19054,SW837,CYCLOPHOSPHAMIDE,ABT-888,10.0,10.0,0.891239831,10.0,93.41121094,10.0,0.767504208,66.64740749,0,-16.81391241,-24.62968709,-16.32325079,1,1,ABT-888.CYCLOPHOSPHAMIDE
17890,SKOV3,DASATINIB,MK-8669,3.0,0.01,0.05843383,0.873670331,21.03171487,0.000373909,1.232210372,75.80196507,0,25.99312487,-3.228874684,25.99312487,1,1,DASATINIB.MK-8669
15786,RKO,MK-8669,TOPOTECAN,0.01,1.0,0.000547941,10.0,81.16881373,0.205303325,1.141167007,14.45952496,0,21.59467623,4.454807272,23.84425527,1,1,MK-8669.TOPOTECAN
1263,A375,CARBOPLATIN,MK-2206,50.0,4.0,16.51765313,10.0,73.70106761,1.0,0.0,100.0,0,20.53892477,20.53892477,20.53892477,1,1,CARBOPLATIN.MK-2206
5288,ES2,SUNITINIB,MK-2206,5.0,4.0,5.0,4.960032406,38.81986017,4.0,10.0,92.60110293,0,27.34098055,28.78375852,29.09378774,1,1,MK-2206.SUNITINIB
5091,ES2,MK-4541,SORAFENIB,4.0,20.0,4.0,10.0,92.39067314,13.46329722,3.43811392,0.0,0,15.10516958,15.85708567,16.48339846,1,1,MK-4541.SORAFENIB
15353,PA1,SUNITINIB,PD325901,5.0,0.1,3.824096718,5.505699327,0.0,0.046590479,0.963605139,77.08402182,0,28.54738024,30.60669591,33.61403576,1,1,PD325901.SUNITINIB
20704,UACC62,ZOLINZA,MK-8776,4.0,4.0,1.341360314,3.741725248,14.29115968,0.683849092,2.272269055,68.66626635,0,21.4537323,15.2916481,25.73662735,1,1,MK-8776.ZOLINZA
464,A2058,PD325901,GELDANAMYCIN,0.1,2.0,0.03825877,1.341996602,58.9416845,0.10388905,10.0,17.06794584,0,-22.03848014,-26.81599976,-14.25419156,1,1,GELDANAMYCIN.PD325901
16729,SKMEL30,DASATINIB,TOPOTECAN,3.0,1.0,1.0,0.0,100.0,0.106876749,1.500027423,44.63512437,0,-27.07625913,-27.07625913,-27.07625913,1,1,DASATINIB.TOPOTECAN
20885,UWB1289,ERLOTINIB,TOPOTECAN,5.0,1.0,0.277597719,1.281864077,20.21841182,0.031631928,1.623216997,0.0,0,-15.11476808,-28.8063839,-9.845802304,1,1,ERLOTINIB.TOPOTECAN
20950,UWB1289,LAPATINIB,BEZ-235,5.0,0.4,1.952017201,1.530659182,0.0,0.023756839,2.546209253,21.22492555,0,21.57580509,19.92068152,41.17003762,1,1,BEZ-235.LAPATINIB
22432,VCAP,VINORELBINE,MK-8669,0.04,0.01,0.001770167,10.0,0.0,0.002263783,9.999999999,86.19389422,0,-17.32289274,-20.32935,-15.9168059,1,1,MK-8669.VINORELBINE
15442,PA1,ZOLINZA,TEMOZOLOMIDE,4.0,250.0,0.786668831,2.621075802,0.220209304,250.0,2.22316407,28.3943648,0,31.54423731,37.51825313,41.50068074,1,1,TEMOZOLOMIDE.ZOLINZA
9695,MSTO,ERLOTINIB,DASATINIB,5.0,3.0,0.205789444,1.839723662,13.43603552,0.045772073,1.257720915,32.80229796,0,-136.9009003,-172.8079406,-127.7333392,1,1,DASATINIB.ERLOTINIB
19515,SW837,VINORELBINE,MK-4827,0.04,10.0,0.008418483,1.668622658,38.66693929,1.424725928,1.439962588,66.52588611,0,-20.80533307,-35.12380365,-14.10847544,1,1,MK-4827.VINORELBINE
5858,HCT116,PD325901,GELDANAMYCIN,0.1,2.0,0.1,0.768189227,25.03799678,0.574304613,4.19195591,30.5290161,0,21.29327667,24.03284053,38.41074615,1,1,GELDANAMYCIN.PD325901
11415,NCIH23,CARBOPLATIN,GELDANAMYCIN,50.0,2.0,32.54979866,1.621362551,7.238853537,0.102781945,10.0,12.7481356,0,-30.76388357,-13.25838935,-2.299204194,1,1,CARBOPLATIN.GELDANAMYCIN
336,A2058,MK-5108,OXALIPLATIN,2.0,20.0,0.883782073,10.0,48.18583715,9.244197593,10.0,56.68270157,0,-16.56018633,0.890479889,2.745578794,1,1,MK-5108.OXALIPLATIN
11053,NCIH2122,MK-5108,BORTEZOMIB,2.0,0.04,0.636662796,2.475294136,13.60254026,0.009790456,10.0,13.19441142,0,-16.29106371,9.999047197,18.41023341,1,1,BORTEZOMIB.MK-5108
9369,MDAMB436,MITOMYCINE,BEZ-235,1.0,0.4,0.041011121,1.447632752,44.55656535,0.021369411,1.143235316,48.43993302,0,22.54659329,-19.284209,27.98845904,1,1,BEZ-235.MITOMYCINE
4067,DLD1,PACLITAXEL,TEMOZOLOMIDE,0.04,250.0,0.019186463,2.332228892,57.27590671,1.0,0.0,100.0,0,18.2622534,18.2622534,18.2622534,1,1,PACLITAXEL.TEMOZOLOMIDE
7073,HT29,SUNITINIB,BEZ-235,5.0,0.4,1.861317077,3.609304781,38.98794072,0.041701794,1.261010335,45.82771205,0,23.58493833,17.09307079,32.91962682,1,1,BEZ-235.SUNITINIB
16721,SKMEL30,DASATINIB,ABT-888,3.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,-27.18425693,-27.18425693,-27.18425693,1,1,ABT-888.DASATINIB
514,A2058,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,17.13860709,1.408234782,45.06072329,0.009332744,10.0,1.801692812,0,39.42040518,35.43644674,54.8809537,1,1,BORTEZOMIB.TEMOZOLOMIDE
10285,NCIH1650,ERLOTINIB,MK-8669,5.0,0.01,0.799637149,0.318132908,0.0,0.001358444,0.812534979,75.9399994,0,21.73287897,-0.841199912,21.73287897,1,1,ERLOTINIB.MK-8669
19460,SW837,SUNITINIB,TEMOZOLOMIDE,5.0,250.0,4.902784507,10.0,0.0,1.0,0.0,100.0,0,23.40421843,23.40421843,23.40421843,1,1,SUNITINIB.TEMOZOLOMIDE
1080,A2780,SUNITINIB,DASATINIB,5.0,3.0,2.808751244,1.185821501,6.47394234,0.021728225,1.676561871,76.04435925,0,38.02777965,14.77256674,38.51926551,1,1,DASATINIB.SUNITINIB
1471,A375,MK-4541,ETOPOSIDE,4.0,4.0,1.0,0.0,100.0,1.388830014,0.917189041,7.97234797,0,-64.71661082,-64.71661082,-64.71661082,1,1,ETOPOSIDE.MK-4541
11161,NCIH2122,MITOMYCINE,L778123,1.0,5.0,0.045254691,1.435175022,19.81352745,5.0,0.441727396,11.16872629,0,-39.42886049,-57.23160663,-35.77687451,1,1,L778123.MITOMYCINE
18432,SW620,BORTEZOMIB,TOPOTECAN,0.04,1.0,0.008343679,1.96227928,0.0,0.053356222,1.669682608,36.50647163,0,24.05229923,10.82544145,34.52846885,1,1,BORTEZOMIB.TOPOTECAN
22081,VCAP,GEMCITABINE,MK-4827,0.01,10.0,0.000927477,0.152643644,0.0,3.676775124,10.0,56.90375956,0,19.31960345,13.91405166,19.31960345,1,1,GEMCITABINE.MK-4827
18494,SW620,DEXAMETHASONE,MK-2206,10.0,4.0,1.0,0.0,100.0,1.0,0.0,100.0,0,16.91122015,16.91122015,16.91122015,1,1,DEXAMETHASONE.MK-2206
5886,HCT116,SUNITINIB,BEZ-235,5.0,0.4,3.400979885,2.881071696,0.0,0.4,1.790752238,23.64624806,0,34.33693101,42.10816567,46.62540957,1,1,BEZ-235.SUNITINIB
9870,MSTO,MK-8669,SN-38,0.01,0.005,0.002332519,10.0,71.98870648,0.001717659,10.0,39.20976032,0,38.06946489,52.34609913,57.81830564,1,1,MK-8669.SN-38
17907,SKOV3,DEXAMETHASONE,MK-4827,10.0,10.0,0.0035,0.1,90.75129096,1.0,0.0,100.0,0,17.61593903,17.61593903,17.61593903,1,1,DEXAMETHASONE.MK-4827
10473,NCIH1650,MRK-003,AZD1775,10.0,0.5,10.0,0.802200335,49.20493896,0.328674141,1.636912448,24.05349402,0,19.86572285,15.8269836,26.25806713,1,1,AZD1775.MRK-003
19226,SW837,MK-2206,PD325901,4.0,0.1,0.206308566,10.0,65.97735249,0.0055289,1.026539857,35.32074761,0,30.16062679,-3.875611597,35.88297124,1,1,MK-2206.PD325901
1227,A375,AZD1775,MK-4827,0.5,10.0,0.242489497,2.927098452,49.36934791,2.859635321,10.0,44.19915247,0,19.6450618,29.75853787,36.71592862,1,1,AZD1775.MK-4827
