,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
17097,SKMEL30,SUNITINIB,LAPATINIB,5.0,5.0,5.0,2.780818397,10.43189816,4.989859118,9.999980184,65.93728798,0,24.06845499,28.95652567,30.52244495,1,1,LAPATINIB.SUNITINIB
20638,UACC62,TEMOZOLOMIDE,MK-4827,250.0,10.0,49.2149162,1.738459268,73.96300333,10.0,0.873190421,73.26849642,0,45.26863927,40.06100093,49.42549095,1,1,MK-4827.TEMOZOLOMIDE
5263,ES2,PACLITAXEL,LAPATINIB,0.04,5.0,0.014261278,1.457315168,24.57451934,5.0,1.763984556,90.02984763,0,75.57075589,74.80458717,77.28556331,1,1,LAPATINIB.PACLITAXEL
494,A2058,SUNITINIB,DASATINIB,5.0,3.0,2.294908108,3.504056294,24.61693666,0.025977973,1.019602605,91.46819517,0,37.13457258,29.99343642,37.53382341,1,1,DASATINIB.SUNITINIB
16158,RPMI7951,DEXAMETHASONE,MK-4827,10.0,10.0,1.0,0.0,100.0,3.668645913,10.0,58.39980573,0,-21.18129146,-21.18129146,-21.18129146,1,1,DEXAMETHASONE.MK-4827
15165,PA1,MK-4827,MK-8776,10.0,4.0,4.432824649,2.206622764,0.0,1.171066503,2.908021544,76.65803668,0,35.1411916,32.26647811,38.97480756,1,1,MK-4827.MK-8776
16284,RPMI7951,MK-2206,DASATINIB,4.0,3.0,0.924520978,1.097350523,44.88043447,0.057024599,1.109862027,10.77339522,0,20.26145611,0.590666242,24.31228997,1,1,DASATINIB.MK-2206
20393,UACC62,MK-2206,SN-38,4.0,0.005,0.415669905,1.083975954,60.60339154,0.002358233,1.870395203,29.16194,0,35.41658433,26.30113422,44.44373252,1,1,MK-2206.SN-38
2345,A427,VINBLASTINE,ZOLINZA,0.04,4.0,0.018423078,1.350091594,0.0,0.4915019,0.971800574,0.0,0,-35.36987909,-40.69994526,-20.712428,1,1,VINBLASTINE.ZOLINZA
16914,SKMEL30,MK-4541,GELDANAMYCIN,4.0,2.0,1.0,0.0,100.0,0.493918091,10.0,59.9939898,0,24.88528562,24.88528562,24.88528562,1,1,GELDANAMYCIN.MK-4541
17890,SKOV3,DASATINIB,MK-8669,3.0,0.01,0.05843383,0.873670331,21.03171487,0.000373909,1.232210372,75.80196507,0,25.99312487,-3.228874684,25.99312487,1,1,DASATINIB.MK-8669
15786,RKO,MK-8669,TOPOTECAN,0.01,1.0,0.000547941,10.0,81.16881373,0.205303325,1.141167007,14.45952496,0,21.59467623,4.454807272,23.84425527,1,1,MK-8669.TOPOTECAN
1263,A375,CARBOPLATIN,MK-2206,50.0,4.0,16.51765313,10.0,73.70106761,1.0,0.0,100.0,0,20.53892477,20.53892477,20.53892477,1,1,CARBOPLATIN.MK-2206
5288,ES2,SUNITINIB,MK-2206,5.0,4.0,5.0,4.960032406,38.81986017,4.0,10.0,92.60110293,0,27.34098055,28.78375852,29.09378774,1,1,MK-2206.SUNITINIB
15353,PA1,SUNITINIB,PD325901,5.0,0.1,3.824096718,5.505699327,0.0,0.046590479,0.963605139,77.08402182,0,28.54738024,30.60669591,33.61403576,1,1,PD325901.SUNITINIB
20704,UACC62,ZOLINZA,MK-8776,4.0,4.0,1.341360314,3.741725248,14.29115968,0.683849092,2.272269055,68.66626635,0,21.4537323,15.2916481,25.73662735,1,1,MK-8776.ZOLINZA
464,A2058,PD325901,GELDANAMYCIN,0.1,2.0,0.03825877,1.341996602,58.9416845,0.10388905,10.0,17.06794584,0,-22.03848014,-26.81599976,-14.25419156,1,1,GELDANAMYCIN.PD325901
16729,SKMEL30,DASATINIB,TOPOTECAN,3.0,1.0,1.0,0.0,100.0,0.106876749,1.500027423,44.63512437,0,-27.07625913,-27.07625913,-27.07625913,1,1,DASATINIB.TOPOTECAN
20950,UWB1289,LAPATINIB,BEZ-235,5.0,0.4,1.952017201,1.530659182,0.0,0.023756839,2.546209253,21.22492555,0,21.57580509,19.92068152,41.17003762,1,1,BEZ-235.LAPATINIB
15442,PA1,ZOLINZA,TEMOZOLOMIDE,4.0,250.0,0.786668831,2.621075802,0.220209304,250.0,2.22316407,28.3943648,0,31.54423731,37.51825313,41.50068074,1,1,TEMOZOLOMIDE.ZOLINZA
9695,MSTO,ERLOTINIB,DASATINIB,5.0,3.0,0.205789444,1.839723662,13.43603552,0.045772073,1.257720915,32.80229796,0,-136.9009003,-172.8079406,-127.7333392,1,1,DASATINIB.ERLOTINIB
19515,SW837,VINORELBINE,MK-4827,0.04,10.0,0.008418483,1.668622658,38.66693929,1.424725928,1.439962588,66.52588611,0,-20.80533307,-35.12380365,-14.10847544,1,1,MK-4827.VINORELBINE
5858,HCT116,PD325901,GELDANAMYCIN,0.1,2.0,0.1,0.768189227,25.03799678,0.574304613,4.19195591,30.5290161,0,21.29327667,24.03284053,38.41074615,1,1,GELDANAMYCIN.PD325901
11415,NCIH23,CARBOPLATIN,GELDANAMYCIN,50.0,2.0,32.54979866,1.621362551,7.238853537,0.102781945,10.0,12.7481356,0,-30.76388357,-13.25838935,-2.299204194,1,1,CARBOPLATIN.GELDANAMYCIN
9369,MDAMB436,MITOMYCINE,BEZ-235,1.0,0.4,0.041011121,1.447632752,44.55656535,0.021369411,1.143235316,48.43993302,0,22.54659329,-19.284209,27.98845904,1,1,BEZ-235.MITOMYCINE
7073,HT29,SUNITINIB,BEZ-235,5.0,0.4,1.861317077,3.609304781,38.98794072,0.041701794,1.261010335,45.82771205,0,23.58493833,17.09307079,32.91962682,1,1,BEZ-235.SUNITINIB
16721,SKMEL30,DASATINIB,ABT-888,3.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,-27.18425693,-27.18425693,-27.18425693,1,1,ABT-888.DASATINIB
514,A2058,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,17.13860709,1.408234782,45.06072329,0.009332744,10.0,1.801692812,0,39.42040518,35.43644674,54.8809537,1,1,BORTEZOMIB.TEMOZOLOMIDE
10285,NCIH1650,ERLOTINIB,MK-8669,5.0,0.01,0.799637149,0.318132908,0.0,0.001358444,0.812534979,75.9399994,0,21.73287897,-0.841199912,21.73287897,1,1,ERLOTINIB.MK-8669
19460,SW837,SUNITINIB,TEMOZOLOMIDE,5.0,250.0,4.902784507,10.0,0.0,1.0,0.0,100.0,0,23.40421843,23.40421843,23.40421843,1,1,SUNITINIB.TEMOZOLOMIDE
1080,A2780,SUNITINIB,DASATINIB,5.0,3.0,2.808751244,1.185821501,6.47394234,0.021728225,1.676561871,76.04435925,0,38.02777965,14.77256674,38.51926551,1,1,DASATINIB.SUNITINIB
1471,A375,MK-4541,ETOPOSIDE,4.0,4.0,1.0,0.0,100.0,1.388830014,0.917189041,7.97234797,0,-64.71661082,-64.71661082,-64.71661082,1,1,ETOPOSIDE.MK-4541
11161,NCIH2122,MITOMYCINE,L778123,1.0,5.0,0.045254691,1.435175022,19.81352745,5.0,0.441727396,11.16872629,0,-39.42886049,-57.23160663,-35.77687451,1,1,L778123.MITOMYCINE
18432,SW620,BORTEZOMIB,TOPOTECAN,0.04,1.0,0.008343679,1.96227928,0.0,0.053356222,1.669682608,36.50647163,0,24.05229923,10.82544145,34.52846885,1,1,BORTEZOMIB.TOPOTECAN
5886,HCT116,SUNITINIB,BEZ-235,5.0,0.4,3.400979885,2.881071696,0.0,0.4,1.790752238,23.64624806,0,34.33693101,42.10816567,46.62540957,1,1,BEZ-235.SUNITINIB
9870,MSTO,MK-8669,SN-38,0.01,0.005,0.002332519,10.0,71.98870648,0.001717659,10.0,39.20976032,0,38.06946489,52.34609913,57.81830564,1,1,MK-8669.SN-38
19226,SW837,MK-2206,PD325901,4.0,0.1,0.206308566,10.0,65.97735249,0.0055289,1.026539857,35.32074761,0,30.16062679,-3.875611597,35.88297124,1,1,MK-2206.PD325901
9613,MSTO,CARBOPLATIN,MK-8669,50.0,0.01,32.43197458,2.174885822,17.71287348,0.002332519,10.0,71.98870648,0,24.60905206,31.909266,38.613819,1,1,CARBOPLATIN.MK-8669
8987,MDAMB436,AZD1775,DASATINIB,0.5,3.0,0.5,1.764110983,23.02831537,0.128575696,10.0,81.59386457,0,33.41572791,29.21729543,39.86243181,1,1,AZD1775.DASATINIB
19499,SW837,VINBLASTINE,MK-8776,0.04,4.0,0.034815391,3.012980405,0.0,0.606385539,1.90506307,34.71508516,0,-27.28213775,-24.9969159,-16.96908521,1,1,MK-8776.VINBLASTINE
14763,OVCAR3,TEMOZOLOMIDE,ERLOTINIB,250.0,5.0,1.0,0.0,100.0,0.591628629,0.904422279,14.93292635,0,-26.86159434,-26.86159434,-26.86159434,1,1,ERLOTINIB.TEMOZOLOMIDE
6451,HT144,PACLITAXEL,ERLOTINIB,0.04,5.0,0.0050512,1.34513379,29.50434466,4.972358775,1.240779342,0.0,0,23.43591662,18.73971444,39.21828104,1,1,ERLOTINIB.PACLITAXEL
16683,SKMEL30,CARBOPLATIN,BEZ-235,50.0,0.4,17.92458268,10.0,66.60695318,0.117467793,1.348847728,22.71912265,0,34.16311542,36.59495603,43.57230569,1,1,BEZ-235.CARBOPLATIN
18088,SKOV3,MK-4827,MK-8669,10.0,0.01,1.0,0.0,100.0,0.000373909,1.232210372,75.80196507,0,23.08642995,23.08642995,23.08642995,1,1,MK-4827.MK-8669
19478,SW837,TEMOZOLOMIDE,SN-38,250.0,0.005,1.0,0.0,100.0,0.001450819,10.0,63.68866981,0,-29.88051092,-29.88051092,-29.88051092,1,1,SN-38.TEMOZOLOMIDE
1348,A375,ERLOTINIB,BORTEZOMIB,5.0,0.04,4.992083287,9.999999526,55.7518505,0.00958092,10.0,1.597098622,0,30.14932617,41.90516663,45.0767794,1,1,BORTEZOMIB.ERLOTINIB
20242,UACC62,DASATINIB,DINACICLIB,3.0,0.04,1.351653828,1.128839243,68.07289515,0.01410744,1.828153637,0.0,0,28.97644862,24.39307123,34.29588867,1,1,DASATINIB.DINACICLIB
17334,SKMES1,DINACICLIB,MK-8776,0.04,4.0,0.021111322,2.592316703,0.0,0.247417786,1.827538098,6.679757186,0,-22.54703077,-16.39094835,-8.110551172,1,1,DINACICLIB.MK-8776
16321,RPMI7951,MK-4541,PD325901,4.0,0.1,2.606339865,1.342291827,86.56254374,0.005224962,3.191597826,33.74105834,0,-23.93762288,-26.98154334,-23.00333927,1,1,MK-4541.PD325901
6509,HT144,TOPOTECAN,BEZ-235,1.0,0.4,0.240570703,0.85408734,0.0,0.036413782,1.493740457,29.49027709,0,37.70261763,16.77326508,51.10053891,1,1,BEZ-235.TOPOTECAN
12912,NCIH520,METHOTREXATE,DASATINIB,0.2,3.0,0.041352254,10.0,23.22315421,0.023555164,1.084887885,54.98250436,0,-31.20215968,-41.1391569,-26.72155691,1,1,DASATINIB.METHOTREXATE
1099,A2780,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,74.49485368,10.0,87.39811291,0.00257599,3.177206137,2.49635213,0,-29.68090331,-29.96304735,-27.62969,1,1,BORTEZOMIB.TEMOZOLOMIDE
18092,SKOV3,MK-4827,SN-38,10.0,0.005,1.0,0.0,100.0,0.005,4.034223755,36.01801309,0,33.31690486,33.31690486,33.31690486,1,1,MK-4827.SN-38
5608,HCT116,L778123,BEZ-235,5.0,0.4,5.0,0.823790025,50.86944642,0.4,1.790752238,23.64624806,0,31.14901066,29.64854778,36.29297106,1,1,BEZ-235.L778123
454,A2058,PD325901,BEZ-235,0.1,0.4,0.03825877,1.341996602,58.9416845,0.025076727,2.676095718,29.0622981,0,38.93111277,32.27771679,47.59384541,1,1,BEZ-235.PD325901
944,A2780,MRK-003,BORTEZOMIB,10.0,0.04,6.565226945,1.871427734,42.52617738,0.00257599,3.177206137,2.49635213,0,-24.48689048,-18.11075863,-11.35981212,1,1,BORTEZOMIB.MRK-003
3657,DLD1,BORTEZOMIB,DASATINIB,0.04,3.0,0.00857849,1.888645165,2.145517736,1.376228041,1.069498498,40.90562553,0,36.40806908,31.9496267,47.14188948,1,1,BORTEZOMIB.DASATINIB
11704,NCIH23,MRK-003,OXALIPLATIN,10.0,20.0,10.0,4.580299412,45.40403735,5.526599134,2.056504173,32.94666358,0,-28.7885637,-22.02858554,-18.57658568,1,1,MRK-003.OXALIPLATIN
5459,HCT116,BORTEZOMIB,TOPOTECAN,0.04,1.0,0.007933692,1.957436447,0.0,0.126564502,1.56166154,30.67135641,0,25.05979684,20.16415181,40.63115074,1,1,BORTEZOMIB.TOPOTECAN
4925,ES2,DEXAMETHASONE,TEMOZOLOMIDE,10.0,250.0,1.0,0.0,100.0,14.91031578,2.909003129,49.09100949,0,-26.83065945,-26.83065945,-26.83065945,1,1,DEXAMETHASONE.TEMOZOLOMIDE
18202,SKOV3,MITOMYCINE,ERLOTINIB,1.0,5.0,0.129922459,1.350439328,23.96035006,2.529277484,0.94117467,7.935408132,0,-40.82913135,-53.96373518,-26.72246975,1,1,ERLOTINIB.MITOMYCINE
19997,T47D,PD325901,SN-38,0.1,0.005,0.022814864,10.0,82.20755407,0.001539237,10.0,32.40505507,0,23.52054932,21.85678286,27.50045377,1,2,PD325901.SN-38
8593,LOVO,LAPATINIB,DINACICLIB,5.0,0.04,0.148596844,0.614130251,51.60288926,0.010344243,2.215159638,11.8142281,0,27.78144119,6.573249384,31.31213194,1,1,DINACICLIB.LAPATINIB
8612,LOVO,MK-2206,ERLOTINIB,4.0,5.0,0.114550605,0.720572943,26.15998367,0.461723915,0.663622405,14.10845212,0,38.02647813,-11.08670678,46.82558776,1,1,ERLOTINIB.MK-2206
5500,HCT116,CYCLOPHOSPHAMIDE,GELDANAMYCIN,10.0,2.0,1.0,0.0,100.0,0.574304613,4.19195591,30.5290161,0,20.85056941,20.85056941,20.85056941,1,1,CYCLOPHOSPHAMIDE.GELDANAMYCIN
1953,A427,ERLOTINIB,DASATINIB,5.0,3.0,4.543701048,0.951436088,0.0,0.110729841,0.337774456,36.43921036,0,52.59375312,22.15782211,57.84489362,1,1,DASATINIB.ERLOTINIB
6565,HT144,ZOLINZA,MK-8776,4.0,4.0,1.815539721,2.190176039,0.0,0.438040073,2.063593968,65.51250163,0,22.7388849,16.58025875,30.41028926,1,1,MK-8776.ZOLINZA
9996,MSTO,PACLITAXEL,MK-5108,0.04,2.0,0.006102051,1.117852341,31.54822646,0.65026385,3.045436626,75.41860409,0,53.44087413,46.27276237,59.22414511,1,1,MK-5108.PACLITAXEL
8895,LOVO,VINBLASTINE,LAPATINIB,0.04,5.0,0.013918679,0.944200696,5.987402036,0.148596844,0.614130251,51.60288926,0,37.10115452,1.174034014,44.56898702,1,1,LAPATINIB.VINBLASTINE
4824,ES2,AZD1775,DASATINIB,0.5,3.0,0.216621644,10.0,44.28526295,0.744653232,9.999999999,90.09579136,0,34.30623939,35.46588495,37.20995485,1,1,AZD1775.DASATINIB
1105,A2780,TEMOZOLOMIDE,MK-4827,250.0,10.0,74.49485368,10.0,87.39811291,1.190602439,1.236982831,34.98918764,0,69.03169672,65.9082312,70.24645085,1,1,MK-4827.TEMOZOLOMIDE
19274,SW837,MK-4827,MK-2206,10.0,4.0,1.424725928,1.439962588,66.52588611,0.206308566,10.0,65.97735249,0,22.45775228,5.614120197,32.79635596,1,1,MK-2206.MK-4827
21273,UWB1289,VINORELBINE,GELDANAMYCIN,0.04,2.0,0.003740347,1.930205868,22.13490445,1.847939111,10.0,0.0,0,44.70462375,49.59667506,56.76665497,1,1,GELDANAMYCIN.VINORELBINE
13896,OV90,L778123,MK-2206,5.0,4.0,1.741004923,10.0,72.40380765,0.282191028,1.02163743,55.35767349,0,21.54415134,10.61853881,25.74531266,1,1,L778123.MK-2206
6576,HT144,GELDANAMYCIN,MK-8776,2.0,4.0,0.127285447,2.675002039,11.68700743,0.438040073,2.063593968,65.51250163,0,-197.9751708,-211.8784552,-192.9465631,1,1,GELDANAMYCIN.MK-8776
794,A2780,GEMCITABINE,DASATINIB,0.01,3.0,0.001047261,1.937816143,23.67539638,0.021728225,1.676561871,76.04435925,0,22.78212886,8.72578883,22.78212886,1,1,DASATINIB.GEMCITABINE
17901,SKOV3,DEXAMETHASONE,DASATINIB,10.0,3.0,0.0035,0.1,90.75129096,0.05843383,0.873670331,21.03171487,0,30.41913352,22.57026134,30.41913352,1,1,DASATINIB.DEXAMETHASONE
18531,SW620,ERLOTINIB,MK-8669,5.0,0.01,5.0,10.0,46.39943326,0.000977881,1.841104706,86.41377261,0,21.55461618,19.66686738,22.96278279,1,1,ERLOTINIB.MK-8669
12910,NCIH520,METHOTREXATE,BEZ-235,0.2,0.4,0.041352254,10.0,23.22315421,0.02437376,2.13763422,29.52266197,0,-26.478433,-24.93082217,-11.03740419,1,1,BEZ-235.METHOTREXATE
2131,A427,MK-5108,TOPOTECAN,2.0,1.0,0.390090264,2.604689067,32.41686898,0.05356704,1.620082763,14.8192124,0,-23.30223035,-34.45279182,-13.84682448,1,1,MK-5108.TOPOTECAN
6934,HT29,MRK-003,BEZ-235,10.0,0.4,5.610753619,1.514980531,0.0,0.041701794,1.261010335,45.82771205,0,20.856198,11.82163154,32.48537633,1,1,BEZ-235.MRK-003
1980,A427,ETOPOSIDE,ZOLINZA,4.0,4.0,0.23135816,1.838861427,17.74860409,0.4915019,0.971800574,0.0,0,-25.30456091,-42.2700011,-11.06275578,1,1,ETOPOSIDE.ZOLINZA
4956,ES2,ERLOTINIB,OXALIPLATIN,5.0,20.0,1.473512718,10.0,59.49911923,8.085367469,10.0,52.39710613,0,-29.29547408,-8.905034446,-5.869218642,1,1,ERLOTINIB.OXALIPLATIN
15978,RKO,VINBLASTINE,MK-5108,0.04,2.0,0.027653843,2.479004692,0.0,1.0,0.0,100.0,0,42.66900354,42.66900354,42.66900354,1,1,MK-5108.VINBLASTINE
