,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
12586,NCIH520,CARBOPLATIN,L778123,50.0,5.0,15.35698564,10.0,76.49668232,4.518268727,0.93796332,42.55341484,0,-2.933088222,-1.970252344,3.340541621,1,1,CARBOPLATIN.L778123
13477,OCUBM,METFORMIN,ERLOTINIB,250.0,5.0,105.335499,10.0,70.60356817,2.814767318,1.800593731,0.0,0,11.43399087,19.8168976,23.40097169,1,1,ERLOTINIB.METFORMIN
8653,LOVO,MK-4541,SUNITINIB,4.0,5.0,0.087538772,1.06259322,90.8569488,0.978246419,2.080422976,21.10065642,0,-1.57749744,-6.984853067,-1.57749744,1,1,MK-4541.SUNITINIB
8939,LOVO,ZOLINZA,MK-8776,4.0,4.0,1.348054755,1.798512686,0.0,0.257843062,1.883492775,29.73268258,0,7.085953968,0.859801555,21.233433,1,1,MK-8776.ZOLINZA
11450,NCIH23,DEXAMETHASONE,BORTEZOMIB,10.0,0.04,1.0,0.0,100.0,0.005754276,1.597965364,2.429241857,0,1.401211819,1.401211819,1.401211819,1,1,BORTEZOMIB.DEXAMETHASONE
20635,UACC62,TEMOZOLOMIDE,ERLOTINIB,250.0,5.0,49.2149162,1.738459268,73.96300333,3.243922322,1.226950001,16.77527209,0,31.09965923,23.95444975,38.52773936,1,1,ERLOTINIB.TEMOZOLOMIDE
5942,HCT116,VINBLASTINE,MK-8669,0.04,0.01,0.02521983,2.003887106,0.0,1.0,0.0,100.0,0,-10.2269182,-10.2269182,-10.2269182,1,1,MK-8669.VINBLASTINE
1296,A375,DASATINIB,DINACICLIB,3.0,0.04,1.074238912,1.723947971,54.24317801,0.012910902,3.244030646,7.29614007,0,3.800538955,5.393467696,14.41098623,1,1,DASATINIB.DINACICLIB
14866,PA1,5-FU,TEMOZOLOMIDE,10.0,250.0,1.893809545,1.406479341,17.53436295,250.0,2.22316407,28.3943648,0,1.828886306,4.314986164,11.90461961,1,1,5-FU.TEMOZOLOMIDE
9138,MDAMB436,ETOPOSIDE,TEMOZOLOMIDE,4.0,250.0,0.309152213,1.352692502,49.75663342,53.11893121,2.71078145,86.29198484,0,4.912444013,-5.031192343,6.119373714,1,1,ETOPOSIDE.TEMOZOLOMIDE
9926,MSTO,METFORMIN,SUNITINIB,250.0,5.0,1.0,0.0,100.0,2.302343163,3.463730913,40.41432425,0,-0.513954187,-0.513954187,-0.513954187,1,2,METFORMIN.SUNITINIB
16005,RKO,VINORELBINE,GELDANAMYCIN,0.04,2.0,0.002346221,2.396976497,23.01147435,0.511770404,2.042914942,8.054680976,0,-7.502018461,-6.351403896,12.62746161,1,1,GELDANAMYCIN.VINORELBINE
1429,A375,LAPATINIB,DINACICLIB,5.0,0.04,1.0,0.0,100.0,0.012910902,3.244030646,7.29614007,0,29.28588209,29.28588209,29.28588209,1,1,DINACICLIB.LAPATINIB
17599,SKMES1,METHOTREXATE,ERLOTINIB,0.2,5.0,0.021164388,1.694523854,17.41302111,0.256268285,1.289271169,25.73392111,0,-4.461709602,-26.23874173,2.345465125,1,1,ERLOTINIB.METHOTREXATE
4145,DLD1,VINORELBINE,LAPATINIB,0.04,5.0,0.035792086,1.90221198,39.73794881,5.0,0.734410513,69.41530848,0,38.53102626,36.16417997,42.83714258,1,1,LAPATINIB.VINORELBINE
20943,UWB1289,L778123,SUNITINIB,5.0,5.0,0.479317267,1.056099977,45.51825985,1.428329299,1.538588285,38.86353893,0,12.26655796,-0.931340482,16.63927816,1,1,L778123.SUNITINIB
16241,RPMI7951,L778123,BEZ-235,5.0,0.4,1.308256625,1.398565708,34.42040371,0.022137885,3.500881704,8.391710357,0,7.141834832,4.999148181,20.29978418,1,1,BEZ-235.L778123
14088,OV90,METHOTREXATE,PD325901,0.2,0.1,0.012223132,10.0,60.97041094,0.00918619,1.290288845,15.34247821,0,-5.782180327,-30.48698137,-3.494042391,1,1,METHOTREXATE.PD325901
537,A2058,VINBLASTINE,AZD1775,0.04,0.5,0.009203083,10.0,6.502713984,0.212832215,10.0,26.78168024,0,4.792332076,41.65228568,46.72984637,1,1,AZD1775.VINBLASTINE
17229,SKMES1,ABT-888,GELDANAMYCIN,10.0,2.0,1.0,0.0,100.0,0.12884668,2.229218661,17.79347907,0,7.274880399,7.274880399,7.274880399,1,1,ABT-888.GELDANAMYCIN
1007,A2780,METHOTREXATE,MK-5108,0.2,2.0,0.02397041,1.885142094,13.05249879,0.504400142,1.55405091,43.64959764,0,-1.605226141,-11.27187095,1.580239636,1,1,METHOTREXATE.MK-5108
6175,HT144,ETOPOSIDE,MK-5108,4.0,2.0,0.445445418,0.931500559,48.6497996,2.0,1.761202218,50.81535916,0,-9.839523658,-13.88121703,-3.133802775,1,1,ETOPOSIDE.MK-5108
15119,PA1,MK-2206,GELDANAMYCIN,4.0,2.0,4.0,1.386792155,73.45705124,2.0,10.0,66.80882581,0,20.97251824,23.31786292,25.07917702,1,1,GELDANAMYCIN.MK-2206
8551,LOVO,GEMCITABINE,MK-2206,0.01,4.0,0.001790428,2.487195144,15.37278164,0.114550605,0.720572943,26.15998367,0,0.433501617,-17.50308469,5.822031704,1,1,GEMCITABINE.MK-2206
20077,T47D,VINBLASTINE,LAPATINIB,0.04,5.0,0.019087428,0.557574071,0.0,0.366750114,0.709811048,33.895983,0,-31.42839582,-74.91146692,-21.83364657,1,1,LAPATINIB.VINBLASTINE
8487,LOVO,DEXAMETHASONE,ZOLINZA,10.0,4.0,0.0035,0.1,79.91763939,1.348054755,1.798512686,0.0,0,12.5086646,1.12666471,12.94845765,1,1,DEXAMETHASONE.ZOLINZA
11498,NCIH23,ERLOTINIB,SORAFENIB,5.0,20.0,5.0,0.897435425,20.94433559,10.60554087,2.511558639,0.0,0,5.345722676,5.982498841,15.58844226,1,1,ERLOTINIB.SORAFENIB
10455,NCIH1650,MK-5108,MK-8669,2.0,0.01,2.0,1.032189821,61.96625215,0.001358444,0.812534979,75.9399994,0,24.2739052,14.68918816,28.22200783,1,1,MK-5108.MK-8669
320,A2058,MK-4827,PD325901,10.0,0.1,0.795697826,5.551021216,35.26137926,0.03825877,1.341996602,58.9416845,0,3.252699888,-3.010112617,10.8173163,1,1,MK-4827.PD325901
8994,MDAMB436,AZD1775,MK-8669,0.5,0.01,0.5,1.764110983,23.02831537,0.000563524,2.571252501,74.2451892,0,18.77450087,12.84777502,24.71942314,1,1,AZD1775.MK-8669
17501,SKMES1,MK-4827,DASATINIB,10.0,3.0,10.0,1.081847084,63.33828006,0.190228682,1.443122731,30.87702988,0,-6.48326854,-13.32446575,-2.116298621,1,1,DASATINIB.MK-4827
22363,VCAP,SUNITINIB,DINACICLIB,5.0,0.04,5.0,10.0,18.64987029,0.011954639,10.0,1.493141261,0,5.588709845,27.15290023,29.12393541,1,1,DINACICLIB.SUNITINIB
1802,A427,5-FU,MK-5108,10.0,2.0,5.428628248,1.750076768,14.93695313,0.390090264,2.604689067,32.41686898,0,3.673283271,5.594472917,17.44141151,1,1,5-FU.MK-5108
466,A2058,PACLITAXEL,AZD1775,0.04,0.5,0.00174896,10.0,1.723012934,0.212832215,10.0,26.78168024,0,-29.72483852,-2.750865301,3.812999978,1,1,AZD1775.PACLITAXEL
14792,OVCAR3,VINBLASTINE,MK-8669,0.04,0.01,0.011309424,2.129466229,0.0,0.000695729,1.617905165,67.02791938,0,31.33794582,15.58349694,35.91890111,1,1,MK-8669.VINBLASTINE
18925,SW620,VINORELBINE,BEZ-235,0.04,0.4,0.003226462,1.745820351,40.54664456,0.091510943,0.990890603,22.00959988,0,4.522193412,-17.5383282,18.07932287,1,1,BEZ-235.VINORELBINE
11880,NCIH23,VINBLASTINE,SORAFENIB,0.04,20.0,0.016271618,1.813586927,0.0,10.60554087,2.511558639,0.0,0,8.918145091,19.82193419,27.41545866,1,1,SORAFENIB.VINBLASTINE
22161,VCAP,MK-4541,LAPATINIB,4.0,5.0,0.305830359,3.46434626,86.24589986,0.591393554,1.76008894,87.12517882,0,29.87329418,20.66565591,33.20535356,1,1,LAPATINIB.MK-4541
16879,SKMEL30,MK-4541,ABT-888,4.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,-13.53261182,-13.53261182,-13.53261182,1,1,ABT-888.MK-4541
19341,SW837,MRK-003,ZOLINZA,10.0,4.0,4.985623296,2.959677302,62.23236391,1.253704824,10.0,13.20446306,0,16.35147573,22.88122377,27.30669617,1,1,MRK-003.ZOLINZA
11267,NCIH2122,VINBLASTINE,ERLOTINIB,0.04,5.0,0.00915818,10.0,13.69524551,1.832641816,1.295925477,17.31900126,0,46.4865841,72.55800917,84.20021803,1,1,ERLOTINIB.VINBLASTINE
2332,A427,VINBLASTINE,DINACICLIB,0.04,0.04,0.018423078,1.350091594,0.0,0.008299176,1.999442803,0.0,0,4.528269134,11.00193269,24.673023,1,1,DINACICLIB.VINBLASTINE
14936,PA1,CYCLOPHOSPHAMIDE,AZD1775,10.0,0.5,1.0,0.0,100.0,0.232505379,10.0,48.57788165,0,1.989431808,1.989431808,1.989431808,1,1,AZD1775.CYCLOPHOSPHAMIDE
12974,NCIH520,PACLITAXEL,MK-5108,0.04,2.0,0.00958784,1.122786648,18.07073691,0.467125114,2.144212024,52.47306326,0,11.45517523,1.498101034,23.09420814,1,1,MK-5108.PACLITAXEL
14443,OVCAR3,ETOPOSIDE,MK-8669,4.0,0.01,0.193795465,10.0,53.51814968,0.000695729,1.617905165,67.02791938,0,-19.17110187,-48.53685014,-12.87926353,1,1,ETOPOSIDE.MK-8669
8404,LOVO,BEZ-235,OXALIPLATIN,0.4,20.0,0.016477686,1.453323164,21.62664088,2.512137223,1.32868653,21.25764311,0,-11.10036752,-33.97866813,-0.266715306,1,1,BEZ-235.OXALIPLATIN
11036,NCIH2122,MK-4827,BORTEZOMIB,10.0,0.04,6.469999429,1.063683171,72.45802623,0.009790456,10.0,13.19441142,0,34.10303839,30.94532607,36.57143362,1,1,BORTEZOMIB.MK-4827
12825,NCIH520,MK-4827,SORAFENIB,10.0,20.0,6.784014897,1.012005022,40.49579584,11.00250278,2.171286722,1.558846371,0,9.476863189,8.071528833,17.35005698,1,1,MK-4827.SORAFENIB
19392,SW837,MITOMYCINE,MK-2206,1.0,4.0,0.294926288,0.779094315,14.26280299,0.206308566,10.0,65.97735249,0,32.15586561,6.064951381,39.46897564,1,1,MITOMYCINE.MK-2206
16072,RPMI7951,AZD1775,MK-4827,0.5,10.0,0.222065253,4.074925086,21.21454364,3.668645913,10.0,58.39980573,0,19.38777574,30.5457186,33.86617364,1,1,AZD1775.MK-4827
19045,SW837,CARBOPLATIN,MK-5108,50.0,2.0,11.19853346,1.356388245,84.32249955,2.0,10.0,93.23041416,0,-19.17935419,-19.01345408,-18.01051436,1,1,CARBOPLATIN.MK-5108
18135,SKOV3,MRK-003,LAPATINIB,10.0,5.0,10.0,3.720052352,78.41020012,0.266342994,1.345824261,66.50553236,0,24.58000398,23.78990839,27.53616134,1,1,LAPATINIB.MRK-003
1818,A427,ABT-888,SORAFENIB,10.0,20.0,10.0,0.864772801,60.257284,4.894644804,1.264497593,0.0,0,15.95703965,11.55420663,16.29448137,1,1,ABT-888.SORAFENIB
3694,DLD1,CYCLOPHOSPHAMIDE,LAPATINIB,10.0,5.0,1.0,0.0,100.0,5.0,0.734410513,69.41530848,0,-1.704222188,-1.704222188,-1.704222188,1,1,CYCLOPHOSPHAMIDE.LAPATINIB
6457,HT144,PACLITAXEL,MK-8669,0.04,0.01,0.0050512,1.34513379,29.50434466,0.000537102,10.0,83.73656891,0,31.94673495,16.51627197,36.14719613,1,1,MK-8669.PACLITAXEL
5543,HCT116,DOXORUBICIN,MK-4827,0.3,10.0,0.068329602,1.235102402,0.0,8.834685479,1.55156694,8.558456271,0,-11.83662984,-10.6767191,0.672152226,1,2,DOXORUBICIN.MK-4827
20602,UACC62,PACLITAXEL,ZOLINZA,0.04,4.0,0.003698938,1.447321457,28.72141196,1.341360314,3.741725248,14.29115968,0,-1.30769068,3.149272113,18.4087543,1,1,PACLITAXEL.ZOLINZA
16630,SKMEL30,5-FU,MK-8669,10.0,0.01,3.267220926,10.0,64.80363476,0.000562442,10.0,92.29145298,0,25.93301217,23.25939516,28.12740932,1,1,5-FU.MK-8669
1542,A375,MRK-003,CARBOPLATIN,10.0,50.0,10.0,4.212439198,51.19632045,16.51765313,10.0,73.70106761,0,-3.663781127,3.157869949,4.813584637,1,1,CARBOPLATIN.MRK-003
8860,LOVO,SUNITINIB,TOPOTECAN,5.0,1.0,0.978246419,2.080422976,21.10065642,0.079859844,1.204977945,18.91269816,0,-4.537099127,-16.86944879,3.230948158,1,1,SUNITINIB.TOPOTECAN
14644,OVCAR3,METFORMIN,L778123,250.0,5.0,1.0,0.0,100.0,1.0,0.0,100.0,0,-4.924545581,-4.924545581,-4.924545581,1,1,L778123.METFORMIN
9618,MSTO,CARBOPLATIN,TEMOZOLOMIDE,50.0,250.0,32.43197458,2.174885822,17.71287348,63.07362617,10.0,53.29202648,0,-18.1220444,-2.029948934,5.05768636,1,1,CARBOPLATIN.TEMOZOLOMIDE
11137,NCIH2122,METHOTREXATE,BORTEZOMIB,0.2,0.04,0.012961851,5.813963834,27.81235814,0.009790456,10.0,13.19441142,0,1.624849023,-0.904787532,9.295845517,1,1,BORTEZOMIB.METHOTREXATE
13782,OV90,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,10.0,250.0,1.0,0.0,100.0,23.11800106,1.911993368,90.50278798,0,12.77263421,12.77263421,12.77263421,1,1,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE
1537,A375,MRK-003,5-FU,10.0,10.0,10.0,4.212439198,51.19632045,10.0,10.0,35.00745157,0,1.18755986,8.25640625,9.272218311,1,1,5-FU.MRK-003
8724,LOVO,MRK-003,METHOTREXATE,10.0,0.2,10.0,0.74800722,6.213393414,0.051231031,10.0,93.85191986,0,-2.523163003,-6.590585948,-2.523163003,1,1,METHOTREXATE.MRK-003
10378,NCIH1650,MK-2206,BEZ-235,4.0,0.4,4.0,0.67697761,31.23268828,0.026192381,2.282002176,42.52027988,0,25.29256951,9.659858457,35.19605337,1,1,BEZ-235.MK-2206
11636,NCIH23,MK-4541,ZOLINZA,4.0,4.0,1.0,0.0,100.0,1.37814084,10.0,19.00522486,0,-1.785200024,-1.785200024,-1.785200024,1,1,MK-4541.ZOLINZA
8953,LOVO,GELDANAMYCIN,SORAFENIB,2.0,20.0,2.0,10.0,2.010397052,7.311120444,6.725176024,11.37842292,0,-22.12371217,-9.793059001,-8.196654151,1,1,GELDANAMYCIN.SORAFENIB
16047,RPMI7951,5-FU,MK-8669,10.0,0.01,1.786006016,1.469175186,48.33984502,0.000292703,1.37366414,39.15969592,0,19.87845057,-6.729122208,26.40644858,1,1,5-FU.MK-8669
18818,SW620,OXALIPLATIN,MK-8776,20.0,4.0,4.211231268,2.361322242,41.65650233,1.0,0.0,100.0,0,-3.863824967,-3.863824967,-3.863824967,1,1,MK-8776.OXALIPLATIN
18646,SW620,MK-4541,DASATINIB,4.0,3.0,1.0,0.0,100.0,0.00024,0.1,90.5494771,0,-2.533858291,-2.533858291,-2.533858291,1,1,DASATINIB.MK-4541
19956,T47D,METHOTREXATE,MK-4827,0.2,10.0,0.047171663,2.284516274,9.340542517,1.810159404,2.582588515,52.97398657,0,-1.871908061,-6.096342708,6.136242261,1,1,METHOTREXATE.MK-4827
20174,UACC62,AZD1775,MK-4827,0.5,10.0,0.183190654,10.0,57.39214217,10.0,0.873190421,73.26849642,0,17.77122804,16.13995705,19.69467284,1,1,AZD1775.MK-4827
16629,SKMEL30,5-FU,MK-5108,10.0,2.0,3.267220926,10.0,64.80363476,0.653052447,10.0,83.20797823,0,16.5005551,13.83733145,18.63993957,1,1,5-FU.MK-5108
8373,LOVO,ABT-888,DINACICLIB,10.0,0.04,4.694207396,10.0,90.99692679,0.010344243,2.215159638,11.8142281,0,10.14407259,10.70680929,12.31937575,1,1,ABT-888.DINACICLIB
17081,SKMEL30,PACLITAXEL,SUNITINIB,0.04,5.0,0.001680203,10.0,32.50349699,5.0,2.780818397,10.43189816,0,-13.40072743,0.775995759,8.009777526,1,1,PACLITAXEL.SUNITINIB
8873,LOVO,TEMOZOLOMIDE,MK-5108,250.0,2.0,250.0,10.0,88.59101696,0.565153725,1.216338077,36.79257157,0,1.632643567,0.450752663,2.366228204,1,1,MK-5108.TEMOZOLOMIDE
1270,A375,CARBOPLATIN,SUNITINIB,50.0,5.0,16.51765313,10.0,73.70106761,4.39684937,1.205803199,0.0,0,12.76797557,12.28000501,16.49600304,1,1,CARBOPLATIN.SUNITINIB
19322,SW837,MRK-003,LAPATINIB,10.0,5.0,4.985623296,2.959677302,62.23236391,5.0,0.478748874,4.935309315,0,39.88098803,32.94035513,46.18664976,1,1,LAPATINIB.MRK-003
17506,SKMES1,MK-4827,MK-8776,10.0,4.0,10.0,1.081847084,63.33828006,0.247417786,1.827538098,6.679757186,0,2.176171932,-1.160653455,4.250098707,1,1,MK-4827.MK-8776
7178,HT29,GELDANAMYCIN,BEZ-235,2.0,0.4,0.081895764,1.955921794,7.257684599,0.041701794,1.261010335,45.82771205,0,16.64256001,-2.897634379,20.21889111,1,1,BEZ-235.GELDANAMYCIN
19103,SW837,DEXAMETHASONE,GELDANAMYCIN,10.0,2.0,1.0,0.0,100.0,0.103979905,10.0,29.40630103,0,-16.85911108,-16.85911108,-16.85911108,1,1,DEXAMETHASONE.GELDANAMYCIN
15237,PA1,METFORMIN,ABT-888,250.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,2.019613755,2.019613755,2.019613755,1,1,ABT-888.METFORMIN
21114,UWB1289,METHOTREXATE,BEZ-235,0.2,0.4,0.026902625,1.811474164,4.1448453,0.023756839,2.546209253,21.22492555,0,-11.78866885,-21.11324584,-2.622680949,1,1,BEZ-235.METHOTREXATE
8958,MDAMB436,5-FU,BORTEZOMIB,10.0,0.04,1.111860829,1.467982281,62.55161438,0.004419112,1.840772845,4.08076739,0,4.923134217,-5.138211724,12.59196443,1,1,5-FU.BORTEZOMIB
10681,NCIH1650,VINORELBINE,DASATINIB,0.04,3.0,0.009176446,1.563571522,34.55963019,0.029360868,0.700151392,20.38356087,0,23.48138375,-3.2656022,28.83474508,1,1,DASATINIB.VINORELBINE
13115,OCUBM,5-FU,SUNITINIB,10.0,5.0,2.583183814,1.343729466,37.48609922,3.186994205,0.657578084,0.0,0,13.71812905,3.012016904,19.78545139,1,1,5-FU.SUNITINIB
9676,MSTO,DOXORUBICIN,DASATINIB,0.3,3.0,0.019576934,1.253194512,18.9094291,0.045772073,1.257720915,32.80229796,0,33.39608286,-6.294250707,39.49118386,1,1,DASATINIB.DOXORUBICIN
6016,HT144,5-FU,ZOLINZA,10.0,4.0,3.277443615,1.497254796,62.01031483,1.815539721,2.190176039,0.0,0,-1.518453818,-2.492750308,7.162929813,1,1,5-FU.ZOLINZA
6641,HT29,BORTEZOMIB,MK-8669,0.04,0.01,0.00395136,1.875006256,4.368001777,0.001892582,0.86060708,77.81589391,0,-9.09064653,-20.13192945,-7.375105586,1,1,BORTEZOMIB.MK-8669
1515,A375,MK-5108,BORTEZOMIB,2.0,0.04,1.0,0.0,100.0,0.00958092,10.0,1.597098622,0,17.73664544,17.73664544,17.73664544,1,1,BORTEZOMIB.MK-5108
15290,PA1,MITOMYCINE,MK-8776,1.0,4.0,0.077630556,1.54288774,1.148840103,1.171066503,2.908021544,76.65803668,0,6.956362807,2.346512229,9.139390511,1,1,MITOMYCINE.MK-8776
457,A2058,PD325901,DINACICLIB,0.1,0.04,0.03825877,1.341996602,58.9416845,0.014252374,2.509340929,0.344792214,0,2.286295468,0.471214067,10.07956711,1,1,DINACICLIB.PD325901
414,A2058,METHOTREXATE,DINACICLIB,0.2,0.04,0.01363669,3.639919962,16.96428602,0.014252374,2.509340929,0.344792214,0,3.727154548,2.780025497,11.03612974,1,1,DINACICLIB.METHOTREXATE
10467,NCIH1650,MK-8669,SN-38,0.01,0.005,0.001358444,0.812534979,75.9399994,0.00188536,1.217302552,90.91910799,0,16.90052513,10.2746512,17.90144375,1,1,MK-8669.SN-38
357,A2058,MRK-003,DASATINIB,10.0,3.0,10.0,10.0,86.40081666,0.025977973,1.019602605,91.46819517,0,27.23974149,25.11133577,28.1108152,1,1,DASATINIB.MRK-003
3714,DLD1,DASATINIB,TOPOTECAN,3.0,1.0,1.376228041,1.069498498,40.90562553,0.098491347,1.374415069,37.62795605,0,-11.75192153,-26.19439538,-3.366081356,1,1,DASATINIB.TOPOTECAN
6662,HT29,CARBOPLATIN,PD325901,50.0,0.1,13.79069445,10.0,84.10093453,0.006286773,1.517561129,29.97851036,0,-15.91215994,-20.50729363,-13.29560619,1,1,CARBOPLATIN.PD325901
8428,LOVO,CARBOPLATIN,MK-4827,50.0,10.0,50.0,1.290957717,38.0090127,10.0,1.119046815,31.40488082,0,-10.03426381,-11.1482357,-1.171495368,1,1,CARBOPLATIN.MK-4827
21080,UWB1289,MRK-003,OXALIPLATIN,10.0,20.0,4.13902848,4.546744191,40.33343852,3.224223076,1.06260383,28.35061356,0,-21.89546459,-22.45520778,-11.03631764,1,1,MRK-003.OXALIPLATIN
19838,T47D,MK-4541,MITOMYCINE,4.0,1.0,2.190223231,4.226337788,73.35433696,0.224957361,1.534897258,25.64697092,0,-15.67660964,-16.64461049,-11.17012579,1,1,MITOMYCINE.MK-4541
14595,OVCAR3,MK-8669,MK-8776,0.01,4.0,0.000695729,1.617905165,67.02791938,0.464345644,2.756344157,25.42479539,0,32.87123517,19.08121821,39.75751491,1,1,MK-8669.MK-8776
881,A2780,MK-4541,MK-4827,4.0,10.0,0.996737788,9.999719846,89.19861733,1.190602439,1.236982831,34.98918764,0,14.00244973,9.548835673,14.9435518,1,1,MK-4541.MK-4827
7135,HT29,VINBLASTINE,ZOLINZA,0.04,4.0,0.008721689,10.0,19.60282911,1.690803714,2.075428812,0.0,0,6.587971006,34.96731355,45.20886313,1,1,VINBLASTINE.ZOLINZA
10730,NCIH2122,5-FU,DINACICLIB,10.0,0.04,0.616605555,1.719662541,30.31959346,0.011865655,2.56205144,0.0,0,3.472801237,-1.450005413,14.65322069,1,1,5-FU.DINACICLIB
20547,UACC62,METHOTREXATE,ZOLINZA,0.2,4.0,0.063056127,6.474018656,29.35385727,1.341360314,3.741725248,14.29115968,0,-12.60148354,-1.058480175,4.573706254,1,1,METHOTREXATE.ZOLINZA
14525,OVCAR3,MK-4541,5-FU,4.0,10.0,4.0,10.0,75.42388638,0.650999613,1.698741468,45.26165668,0,-13.87636376,-15.60088223,-12.19971687,1,1,5-FU.MK-4541
14639,OVCAR3,METFORMIN,BEZ-235,250.0,0.4,1.0,0.0,100.0,0.029958428,1.335400084,6.879194585,0,9.261031776,9.261031776,9.261031776,1,1,BEZ-235.METFORMIN
22359,VCAP,SUNITINIB,AZD1775,5.0,0.5,5.0,10.0,18.64987029,0.236579327,10.0,8.64986852,0,-19.68102822,1.888553643,2.513466687,1,1,AZD1775.SUNITINIB
12537,NCIH520,ABT-888,DINACICLIB,10.0,0.04,1.0,0.0,100.0,0.011449519,2.421230545,4.499595082,0,6.228591605,6.228591605,6.228591605,1,1,ABT-888.DINACICLIB
5822,HCT116,METHOTREXATE,GELDANAMYCIN,0.2,2.0,0.01294925,10.0,14.14597159,0.574304613,4.19195591,30.5290161,0,-29.95348932,-30.5878143,-23.57022812,1,1,GELDANAMYCIN.METHOTREXATE
12894,NCIH520,METFORMIN,ERLOTINIB,250.0,5.0,250.0,10.0,90.4005151,3.953616264,1.92308531,70.54765637,0,-4.522478455,-2.956951056,-2.276021715,1,1,ERLOTINIB.METFORMIN
19331,SW837,MRK-003,OXALIPLATIN,10.0,20.0,4.985623296,2.959677302,62.23236391,3.293574302,1.867623614,30.60673701,0,-13.97130788,-15.11691718,-7.550240375,1,1,MRK-003.OXALIPLATIN
99,A2058,CYCLOPHOSPHAMIDE,MK-8669,10.0,0.01,1.0,0.0,100.0,0.00102899,2.008823373,78.66141835,0,17.43025538,17.43025538,17.43025538,1,1,CYCLOPHOSPHAMIDE.MK-8669
